AccidentDatetime,CaseNumber,ORI,HouseNumber,StreetPrefix,StreetPreType,StreetName,StreetType,StreetSuffix,XStreetPrefix,XStreetPreType,XStreetName,XStreetType,XStreetSuffix,UnitNumber,UnitType,DriverPedCondition,ChemicalTest,ContributingFactors
1/17/2023,2023-00003678,OK0140200,,,,CLASSEN,BLVD,,E,,CEDAR LANE,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/17/2023,2023-00003679,OK0140200,,S,,PORTER,AVE,,E,,EUFAULA,ST,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/17/2023,2023-00003679,OK0140200,,S,,PORTER,AVE,,E,,EUFAULA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/17/2023,2023-00003728,OK0140200,,W,,LINDSEY,ST,,,,COLLEGE,AVE,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/17/2023,2023-00003728,OK0140200,,W,,LINDSEY,ST,,,,COLLEGE,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/17/2023,2023-00003728,OK0140200,,W,,LINDSEY,ST,,,,COLLEGE,AVE,,1,D - Driver,Apparently Normal,None Given,Human Element
1/18/2023,2023-00003812,OK0140200,,,,CLASSEN,BLVD,,,,ANN BRANDEN,BLVD,,1,D - Driver,Apparently Normal,None Given,Rain or Wet Roadway
1/18/2023,2023-00003812,OK0140200,,,,CLASSEN,BLVD,,,,ANN BRANDEN,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/18/2023,2023-00003816,OK0140200,,,,ELMWOOD,DR,,,,CHAUTAUQUA,AVE,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
1/18/2023,2023-00003816,OK0140200,,,,ELMWOOD,DR,,,,CHAUTAUQUA,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/18/2023,2023-00003816,OK0140200,,,,ELMWOOD,DR,,,,CHAUTAUQUA,AVE,,3,D - Driver,Not Applicable,None Given,No Improper Action by Driver
1/18/2023,2023-00003826,OK0140200,,N,,PORTER,AVE,,E,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
1/18/2023,2023-00003826,OK0140200,,N,,PORTER,AVE,,E,,ROBINSON,ST,,3,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/18/2023,2023-00003826,OK0140200,,N,,PORTER,AVE,,E,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/18/2023,2023-00003846,OK0140200,,N,,PORTER,AVE,,E,,MOSIER,ST,,1,D - Driver,Apparently Normal,None Given,Failed to Stop Other
1/18/2023,2023-00003846,OK0140200,,N,,PORTER,AVE,,E,,MOSIER,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/18/2023,2023-00003867,OK0140200,,,,I35 NB ON RAMP 113,RAMP,,N,,FLOOD,AVE,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
1/18/2023,2023-00003867,OK0140200,,,,I35 NB ON RAMP 113,RAMP,,N,,FLOOD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/18/2023,2023-00003892,OK0140200,,,,STATE HWY 9,HWY,,,,142ND,AVE,SE,1,D - Driver,Apparently Normal,None Given,Inattention Other
1/18/2023,2023-00003898,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Inattention Other
1/18/2023,2023-00003898,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/18/2023,2023-00003910,OK0140200,,,,CLASSEN,BLVD,,,,SH9 WB ON RAMP,RAMP,,1,D - Driver,Apparently Normal,None Given,Human Element
1/18/2023,2023-00003910,OK0140200,,,,CLASSEN,BLVD,,,,SH9 WB ON RAMP,RAMP,,2,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
1/18/2023,2023-00003949,OK0140200,,W,,STATE HWY 9,HWY,,,,MCGEE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/18/2023,2023-00003949,OK0140200,,W,,STATE HWY 9,HWY,,,,MCGEE,DR,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
1/18/2023,2023-00003959,OK0140200,,,,WYLIE,RD,,W,,BOYD,ST,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
1/18/2023,2023-00003959,OK0140200,,,,WYLIE,RD,,W,,BOYD,ST,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
1/18/2023,2023-00003959,OK0140200,,,,WYLIE,RD,,W,,BOYD,ST,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/19/2023,2023-00003972,OK0140200,,,,PRIVATE PROPERTY / 110 ED NOBLE PKWY,,,,,,,,1,D - Driver,Apparently Normal,None Given,Parked Position
1/19/2023,2023-00003972,OK0140200,,,,PRIVATE PROPERTY / 110 ED NOBLE PKWY,,,,,,,,2,C - Parked Car,Not Applicable,None Given,Incident Report
1/19/2023,2023-00004089,OK0140200,,E,,MAIN,ST,,N,,FINDLAY,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/19/2023,2023-00004089,OK0140200,,E,,MAIN,ST,,N,,FINDLAY,AVE,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
1/19/2023,2023-00004173,OK0140200,,,,CLASSEN,BLVD,,E,,CONSTITUTION,ST,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
1/19/2023,2023-00004173,OK0140200,,,,CLASSEN,BLVD,,E,,CONSTITUTION,ST,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/19/2023,2023-00004173,OK0140200,,,,CLASSEN,BLVD,,E,,CONSTITUTION,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/20/2023,2023-00004260,OK0140200,,E,,INDIAN HILLS,RD,,,,12TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,In Front of Oncoming Traffic
1/20/2023,2023-00004260,OK0140200,,E,,INDIAN HILLS,RD,,,,12TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/21/2023,2023-00004321,OK0140200,,W,,MAIN,ST,,,,ED NOBLE,PKWY,,1,D - Driver,Apparently Normal,None Given,Failed to Stop Other
1/21/2023,2023-00004321,OK0140200,,W,,MAIN,ST,,,,ED NOBLE,PKWY,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/20/2023,2023-00004369,OK0140200,,,,WOOD VALLEY,RD,,,,WOOD VALLEY,CT,,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/20/2023,2023-00004369,OK0140200,,,,WOOD VALLEY,RD,,,,WOOD VALLEY,CT,,2,X - Pedestrian Conveyance,Apparently Normal,Not Applicable,Pedestrian Action
1/20/2023,2023-00004423,OK0140200,,W,,ROCK CREEK,RD,,,,36TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/20/2023,2023-00004423,OK0140200,,W,,ROCK CREEK,RD,,,,36TH,AVE,NW,1,D - Driver,Unknown,None Given,Changed Lanes Unsafely
1/21/2023,2023-00004474,OK0140200,,,,24TH,AVE,SE,,,HEATHERFIELD,LN,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/21/2023,2023-00004474,OK0140200,,,,24TH,AVE,SE,,,HEATHERFIELD,LN,,2,D - Driver,Apparently Normal,None Given,Human Element
1/3/2023,2023-00004560,OK0140200,,,,HARWICH,CT,,,,NANTUCKET,BLVD,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
1/21/2023,2023-00004602,OK0140200,,W,,STATE HWY 9,HWY,,,,MCGEE,DR,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
1/21/2023,2023-00004602,OK0140200,,W,,STATE HWY 9,HWY,,,,MCGEE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/21/2023,2023-00004602,OK0140200,,W,,STATE HWY 9,HWY,,,,MCGEE,DR,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/21/2023,2023-00004611,OK0140200,,,,CLASSEN,BLVD,,,,RENAISSANCE,DR,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
1/21/2023,2023-00004611,OK0140200,,,,CLASSEN,BLVD,,,,RENAISSANCE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/21/2023,2023-00004618,OK0140200,,,,24TH,AVE,NW,W,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,Private Drive
1/21/2023,2023-00004618,OK0140200,,,,24TH,AVE,NW,W,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/21/2023,2023-00004635,OK0140200,,,,12TH,AVE,NE,E,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,From Signal Light
1/21/2023,2023-00004635,OK0140200,,,,12TH,AVE,NE,E,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/22/2023,2023-00004795,OK0140200,,N,,JAMES GARNER,AVE,,W,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/22/2023,2023-00004795,OK0140200,,N,,JAMES GARNER,AVE,,W,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,Improper Backing
1/22/2023,2023-00004815,OK0140200,,E,,LINDSEY,ST,,,,60TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Incident Report
1/22/2023,2023-00004826,OK0140200,,,,PRIVATE PROPERTY / 333 INTERSTATE DR,,,,,,,,2,C - Parked Car,Not Applicable,None Given,No Improper Action by Driver
1/22/2023,2023-00004826,OK0140200,,,,PRIVATE PROPERTY / 333 INTERSTATE DR,,,,,,,,1,D - Driver,Unknown,None Given,Improper Backing
1/22/2023,2023-00004827,OK0140200,,,,PRIVATE PROPERTY / 2596 W TECUMSEH RD,,,,,,,,2,C - Parked Car,Apparently Normal,None Given,No Improper Action by Driver
1/22/2023,2023-00004827,OK0140200,,,,PRIVATE PROPERTY / 2596 W TECUMSEH RD,,,,,,,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/23/2023,2023-00004936,OK0140200,,N,,INTERSTATE,DR,,W,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
1/23/2023,2023-00005017,OK0140200,,E,,LINDSEY,ST,,,,CLASSEN,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/23/2023,2023-00005017,OK0140200,,E,,LINDSEY,ST,,,,CLASSEN,BLVD,,1,D - Driver,Apparently Normal,None Given,Turn About/U Turn
1/23/2023,2023-00005039,OK0140200,,,,24TH,AVE,NE,,,BURNING TREE,,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
1/23/2023,2023-00005039,OK0140200,,,,24TH,AVE,NE,,,BURNING TREE,,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
1/24/2023,2023-00005199,OK0140200,,,,STUBBEMAN,AVE,,W,,VIDA,WAY,,1,D - Driver,Apparently Normal,None Given,Other Weather
1/25/2023,2023-00005340,OK0140200,,W,,ROBINSON,ST,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
1/25/2023,2023-00005340,OK0140200,,W,,ROBINSON,ST,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/25/2023,2023-00005359,OK0140200,,W,,BOYD,ST,,,,ASP,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/25/2023,2023-00005359,OK0140200,,W,,BOYD,ST,,,,ASP,AVE,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
1/25/2023,2023-00005365,OK0140200,,,,I35 NB ON RAMP 108A,RAMP,,W,,STATE HWY 9,HWY,,1,D - Driver,Odor of Alcohol Beverage,Blood,Inattention Other
1/26/2023,2023-00005484,OK0140200,,E,,ROBINSON,ST,,,,12TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2023,2023-00005484,OK0140200,,E,,ROBINSON,ST,,,,12TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2023,2023-00005493,OK0140200,,,,CLASSEN,BLVD,,E,,IMHOFF,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2023,2023-00005493,OK0140200,,,,CLASSEN,BLVD,,E,,IMHOFF,RD,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2023,2023-00005493,OK0140200,,,,CLASSEN,BLVD,,E,,IMHOFF,RD,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
1/26/2023,2023-00005494,OK0140200,,,,SEQUOYAH,TRL,,,,WILDWOOD,LN,,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2023,2023-00005498,OK0140200,,W,,GRAY,ST,,N,,JONES,AVE,,1,D - Driver,Apparently Normal,None Given,From Wrong Lane
1/26/2023,2023-00005498,OK0140200,,W,,GRAY,ST,,N,,JONES,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2023,2023-00005499,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2023,2023-00005499,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Inattention Other
1/26/2023,2023-00005513,OK0140200,,,,PRIVATE PROPERTY / 301 HAL MULDROW,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2023,2023-00005513,OK0140200,,,,PRIVATE PROPERTY / 301 HAL MULDROW,,,,,,,,1,D - Driver,Apparently Normal,None Given,Improper Backing
1/26/2023,2023-00005600,OK0140200,,,,24TH,AVE,NW,,,CORPORATE CENTRE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2023,2023-00005600,OK0140200,,,,24TH,AVE,NW,,,CORPORATE CENTRE,DR,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
1/26/2023,2023-00005650,OK0140200,,,,36TH,AVE,NW,W,,FRANKLIN,RD,,1,D - Driver,Apparently Normal,None Given,Inexperienced Driver - Young
1/27/2023,2023-00005656,OK0140200,,,,60TH,AVE,NW,W,,TECUMSEH,RD,,1,D - Driver,Under the Influence of Medication,Blood,Drug - DUI
1/27/2023,2023-00005709,OK0140200,,N,,FLOOD,AVE,,W,,GRAY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/27/2023,2023-00005709,OK0140200,,N,,FLOOD,AVE,,W,,GRAY,ST,,1,D - Driver,Unknown,None Given,Private Drive
1/27/2023,2023-00005728,OK0140200,,N,,JONES,AVE,,E,,GRAY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/27/2023,2023-00005728,OK0140200,,N,,JONES,AVE,,E,,GRAY,ST,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
1/27/2023,2023-00005786,OK0140200,,W,,STATE HWY 9,HWY,,,,CHAUTAUQUA,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/27/2023,2023-00005786,OK0140200,,W,,STATE HWY 9,HWY,,,,CHAUTAUQUA,AVE,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
1/27/2023,2023-00005799,OK0140200,,,,SPRINGER,DR,,,,24TH,AVE,SW,1,D - Driver,Apparently Normal,None Given,From Stop Sign
1/27/2023,2023-00005799,OK0140200,,,,SPRINGER,DR,,,,24TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/27/2023,2023-00005812,OK0140200,,N,,INTERSTATE,DR,,W,,ROBINSON,ST,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/27/2023,2023-00005812,OK0140200,,N,,INTERSTATE,DR,,W,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/27/2023,2023-00005812,OK0140200,,N,,INTERSTATE,DR,,W,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
1/27/2023,2023-00005823,OK0140200,,E,,GRAY,ST,,N,,CRAWFORD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/27/2023,2023-00005823,OK0140200,,E,,GRAY,ST,,N,,CRAWFORD,AVE,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
1/27/2023,2023-00005842,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/27/2023,2023-00005842,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,SW,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
1/28/2023,2023-00006040,OK0140200,,,,CLASSEN,BLVD,,,,MILLER,AVE,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
1/28/2023,2023-00006040,OK0140200,,,,CLASSEN,BLVD,,,,MILLER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/28/2023,2023-00006071,OK0140200,,,,24TH,AVE,NW,W,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/28/2023,2023-00006071,OK0140200,,,,24TH,AVE,NW,W,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,Private Drive
1/28/2023,2023-00006079,OK0140200,,,,PRIVATE PROPERTY / 3651 CLASSEN BLVD,,,,,,,,2,C - Parked Car,Not Applicable,Not Applicable,No Improper Action by Driver
1/28/2023,2023-00006079,OK0140200,,,,PRIVATE PROPERTY / 3651 CLASSEN BLVD,,,,,,,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/28/2023,2023-00006101,OK0140200,,E,,STATE HWY 9,HWY,,,,108TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/28/2023,2023-00006101,OK0140200,,E,,STATE HWY 9,HWY,,,,108TH,AVE,SE,1,D - Driver,Unknown,None Given,Changed Lanes Unsafely
1/28/2023,2023-00006103,OK0140200,,W,,BOYD,ST,,,,ASP,AVE,,1,D - Driver,Under the Influence of Medication,Test Refused,Drug - DUI
1/28/2023,2023-00006103,OK0140200,,W,,BOYD,ST,,,,ASP,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/29/2023,2023-00006118,OK0140200,,,,48TH,AVE,NE,E,,ROCK CREEK,RD,,1,D - Driver,Apparently Normal,None Given,Right
1/29/2023,2023-00006128,OK0140200,,,,12TH,AVE,SE,,,COMMERCE,DR,,1,D - Driver,Drinking - Ability Impaired,Other,Alcohol DUI/DWI
1/29/2023,2023-00006201,OK0140200,,,,E SH9 HWY / 12TH AVE SE,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/29/2023,2023-00006201,OK0140200,,,,E SH9 HWY / 12TH AVE SE,,,,,,,,1,D - Driver,Drinking - Ability Impaired,Breath,Alcohol DUI/DWI
1/30/2023,2023-00006318,OK0140200,,,,STINSON,ST,,,,SOONER,DR,,1,D - Driver,Apparently Normal,None Given,For Ice or Snow on Roadway
1/30/2023,2023-00006318,OK0140200,,,,STINSON,ST,,,,SOONER,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/30/2023,2023-00006368,OK0140200,,,,PRIVATE PROPERTY / 1237 OAKHURST AVE,,,,,,,,1,D - Driver,Unknown,None Given,Incident Report
1/30/2023,2023-00006368,OK0140200,,,,PRIVATE PROPERTY / 1237 OAKHURST AVE,,,,,,,,2,C - Parked Car,Apparently Normal,None Given,Incident Report
1/31/2023,2023-00006482,OK0140200,,,,PRIVATE PROPERTY / 601 12TH AVE NE,,,,,,,,1,D - Driver,Apparently Normal,None Given,Incident Report
1/31/2023,2023-00006482,OK0140200,,,,PRIVATE PROPERTY / 601 12TH AVE NE,,,,,,,,2,D - Driver,Unknown,None Given,Incident Report
1/31/2023,2023-00006491,OK0140200,,,,PRIVATE PROPERTY / 601 12TH AVE NE,,,,,,,,2,C - Parked Car,Not Applicable,Not Applicable,No Improper Action by Driver
1/31/2023,2023-00006491,OK0140200,,,,PRIVATE PROPERTY / 601 12TH AVE NE,,,,,,,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/31/2023,2023-00006562,OK0140200,,E,,LINDSEY,ST,,,,OAKHURST,AVE,,1,D - Driver,Other,Test Refused,Alcohol DUI/DWI
1/31/2023,2023-00006562,OK0140200,,E,,LINDSEY,ST,,,,OAKHURST,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/31/2023,2023-00006566,OK0140200,,,,MOUNT WILLIAMS,DR,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Inattention Other
1/31/2023,2023-00006575,OK0140200,,,,CLASSEN,BLVD,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,To Pedestrian
1/31/2023,2023-00006575,OK0140200,,,,CLASSEN,BLVD,,,,12TH,AVE,SE,2,P - Pedestrian,Apparently Normal,Not Applicable,No Improper Action by Driver
2/1/2023,2023-00006582,OK0140200,,,,PRIVATE PROPERTY / 2551 S CLASSEN BLVD,,,,,,,,1,D - Driver,Apparently Normal,None Given,Incident Report
1/31/2023,2023-00006610,OK0140200,,,,PRIVATE PROPERTY / 700 E LINDSEY ST,,,,,,,,1,D - Driver,Unknown,None Given,Incident Report
2/1/2023,2023-00006618,OK0140200,,,,PRIVATE PROPERTY / 221 INTERSTATE DR,,,,,,,,2,C - Parked Car,Not Applicable,Not Applicable,No Improper Action by Driver
2/1/2023,2023-00006618,OK0140200,,,,PRIVATE PROPERTY / 221 INTERSTATE DR,,,,,,,,1,D - Driver,Apparently Normal,None Given,Other Mechanical Defects
1/31/2023,2023-00006645,OK0140200,,W,,ROBINSON,ST,,N,,INTERSTATE,DR,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
1/31/2023,2023-00006645,OK0140200,,W,,ROBINSON,ST,,N,,INTERSTATE,DR,,1,D - Driver,Apparently Normal,None Given,Wrong Way Other
2/1/2023,2023-00006713,OK0140200,,W,,MAIN,ST,,N,,UNIVERSITY,BLVD,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
2/1/2023,2023-00006713,OK0140200,,W,,MAIN,ST,,N,,UNIVERSITY,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/2/2023,2023-00006820,OK0140200,,E,,ROBINSON,ST,,N,,PORTER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/2/2023,2023-00006820,OK0140200,,E,,ROBINSON,ST,,N,,PORTER,AVE,,1,D - Driver,Apparently Normal,None Given,Human Element
2/2/2023,2023-00006827,OK0140200,,,,24TH,AVE,NW,,,WESTPORT,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/2/2023,2023-00006827,OK0140200,,,,24TH,AVE,NW,,,WESTPORT,DR,,1,D - Driver,Apparently Normal,None Given,Inattention Other
2/2/2023,2023-00006874,OK0140200,,N,,BERRY,RD,,,,DENISON,DR,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
2/2/2023,2023-00006888,OK0140200,1100,,,48TH,AVE,NW,,,,,,1,D - Driver,Other,None Given,Disregarded Warning Signal
2/2/2023,2023-00006888,OK0140200,1100,,,48TH,AVE,NW,,,,,,2,C - Parked Car,Not Applicable,Not Applicable,No Improper Action by Driver
2/3/2023,2023-00006925,OK0140200,,E,,INDIAN HILLS,RD,,,,SAND HILL,CT,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
2/3/2023,2023-00006944,OK0140200,,S,,FLOOD,AVE,,W,,SYMMES,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/3/2023,2023-00006944,OK0140200,,S,,FLOOD,AVE,,W,,SYMMES,ST,,1,D - Driver,Apparently Normal,None Given,Human Element
2/3/2023,2023-00006995,OK0140200,,E,,GRAY,ST,,N,,JONES,AVE,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
2/3/2023,2023-00006995,OK0140200,,E,,GRAY,ST,,N,,JONES,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/2/2023,2023-00007028,OK0140200,,,,PRIVATE PROPERTY / 2751 24TH AVE NW,,,,,,,,1,D - Driver,Unknown,None Given,Incident Report
2/2/2023,2023-00007028,OK0140200,,,,PRIVATE PROPERTY / 2751 24TH AVE NW,,,,,,,,2,C - Parked Car,Not Applicable,Not Applicable,Incident Report
2/3/2023,2023-00007117,OK0140200,,,,12TH,AVE,SE,,,BEAUMONT,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/3/2023,2023-00007117,OK0140200,,,,12TH,AVE,SE,,,BEAUMONT,ST,,1,D - Driver,Drinking - Ability Impaired,Blood,Alcohol DUI/DWI
2/3/2023,2023-00007131,OK0140200,,,,INTERSTATE,DR,,,,26TH,DR,SW,1,D - Driver,Not Applicable,None Given,Left
2/3/2023,2023-00007131,OK0140200,,,,INTERSTATE,DR,,,,26TH,DR,SW,2,D - Driver,Not Applicable,None Given,No Improper Action by Driver
2/4/2023,2023-00007170,OK0140200,,,,GANDER,LN,,,,120TH,AVE,NE,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
2/4/2023,2023-00007189,OK0140200,,N,,BERRY,RD,,,,REGENT,ST,,2,D - Driver,Not Applicable,None Given,No Improper Action by Driver
2/4/2023,2023-00007189,OK0140200,,N,,BERRY,RD,,,,REGENT,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
2/4/2023,2023-00007224,OK0140200,,N,,PORTER,AVE,,E,,FRANK,ST,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
2/4/2023,2023-00007254,OK0140200,,E,,DUFFY,ST,,,,CLASSEN,BLVD,,1,D - Driver,Apparently Normal,None Given,To Vehicle in Intersection
2/4/2023,2023-00007254,OK0140200,,E,,DUFFY,ST,,,,CLASSEN,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/4/2023,2023-00007298,OK0140200,,,,12TH,AVE,NE,E,,ROCK CREEK,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
2/4/2023,2023-00007298,OK0140200,,,,12TH,AVE,NE,E,,ROCK CREEK,RD,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
2/4/2023,2023-00007303,OK0140200,,,,24TH,AVE,NW,W,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,Improper Start from Other
2/4/2023,2023-00007303,OK0140200,,,,24TH,AVE,NW,W,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
