AccidentDatetime,CaseNumber,ORI,HouseNumber,StreetPrefix,StreetPreType,StreetName,StreetType,StreetSuffix,XStreetPrefix,XStreetPreType,XStreetName,XStreetType,XStreetSuffix,UnitNumber,UnitType,DriverPedCondition,ChemicalTest,ContributingFactors
1/17/2022,2022-00002856,OK0140200,,,,12TH,AVE,NE,E,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/17/2022,2022-00002856,OK0140200,,,,12TH,AVE,NE,E,,MAIN,ST,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/17/2022,2022-00002857,OK0140200,,E,,ROBINSON,ST,,,,SONOMA PARK,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/17/2022,2022-00002857,OK0140200,,E,,ROBINSON,ST,,,,SONOMA PARK,DR,,1,D - Driver,Apparently Normal,None Given,Private Drive
1/17/2022,2022-00002905,OK0140200,,W,,TECUMSEH,RD,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/17/2022,2022-00002905,OK0140200,,W,,TECUMSEH,RD,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Traffic Condition
1/17/2022,2022-00002910,OK0140200,,,,JENKINS,AVE,,,,STINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/17/2022,2022-00002910,OK0140200,,,,JENKINS,AVE,,,,STINSON,ST,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
1/18/2022,2022-00003029,OK0140200,,,,JENKINS,AVE,,E,,TIMBERDELL,RD,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
1/18/2022,2022-00003029,OK0140200,,,,JENKINS,AVE,,E,,TIMBERDELL,RD,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/18/2022,2022-00003029,OK0140200,,,,JENKINS,AVE,,E,,TIMBERDELL,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/18/2022,2022-00003066,OK0140200,,W,,FRANKLIN,RD,,,,YORK,DR,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
1/18/2022,2022-00003066,OK0140200,,W,,FRANKLIN,RD,,,,YORK,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/18/2022,2022-00003087,OK0140200,,W,,STATE HWY 9,HWY,,W,,IMHOFF,RD,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
1/18/2022,2022-00003087,OK0140200,,W,,STATE HWY 9,HWY,,W,,IMHOFF,RD,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/18/2022,2022-00003087,OK0140200,,W,,STATE HWY 9,HWY,,W,,IMHOFF,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/18/2022,2022-00003088,OK0140200,,,,CLASSEN,BLVD,,,,DRAKE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/18/2022,2022-00003088,OK0140200,,,,CLASSEN,BLVD,,,,DRAKE,DR,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/18/2022,2022-00003088,OK0140200,,,,CLASSEN,BLVD,,,,DRAKE,DR,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
1/19/2022,2022-00003191,OK0140200,,W,,TECUMSEH,RD,,,,60TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/19/2022,2022-00003191,OK0140200,,W,,TECUMSEH,RD,,,,60TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,For Stop Sign
1/19/2022,2022-00003279,OK0140200,,,,12TH,AVE,NE,,,MORREN,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/19/2022,2022-00003279,OK0140200,,,,12TH,AVE,NE,,,MORREN,DR,,1,D - Driver,Apparently Normal,None Given,Inattention Other
1/19/2022,2022-00003308,OK0140200,,N,,PETERS,AVE,,E,,TONHAWA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/19/2022,2022-00003308,OK0140200,,N,,PETERS,AVE,,E,,TONHAWA,ST,,1,D - Driver,Apparently Normal,None Given,For Stop Sign
1/19/2022,2022-00003329,OK0140200,,W,,LINDSEY,ST,,,,24TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/19/2022,2022-00003329,OK0140200,,W,,LINDSEY,ST,,,,24TH,AVE,SW,1,D - Driver,Apparently Normal,None Given,Avoiding Other Vehicle
1/19/2022,2022-00003339,OK0140200,,W,,ROBINSON,ST,,N,,INTERSTATE,DR,,2,D - Driver,Apparently Normal,None Given,Inattention Other
1/19/2022,2022-00003339,OK0140200,,W,,ROBINSON,ST,,N,,INTERSTATE,DR,,1,D - Driver,Apparently Normal,None Given,Human Element
1/19/2022,2022-00003359,OK0140200,,W,,ROCK CREEK,RD,,,,48TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Improper Start from Other
1/19/2022,2022-00003362,OK0140200,,W,,LINDSEY,ST,,,,I35 SB OFF RAMP 108B,RAMP,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/19/2022,2022-00003362,OK0140200,,W,,LINDSEY,ST,,,,I35 SB OFF RAMP 108B,RAMP,,1,D - Driver,Unknown,None Given,For Traffic Signal
1/20/2022,2022-00003383,OK0140200,,E,,ROCK CREEK,RD,,,,12TH,AVE,NE,2,C - Parked Car,Apparently Normal,None Given,No Improper Action by Driver
1/20/2022,2022-00003383,OK0140200,,E,,ROCK CREEK,RD,,,,12TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,For Officer/Flagman
1/20/2022,2022-00003392,OK0140200,,W,,MAIN,ST,,,,WYLIE,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/20/2022,2022-00003392,OK0140200,,W,,MAIN,ST,,,,WYLIE,RD,,1,D - Driver,Apparently Normal,None Given,Inattention Other
1/20/2022,2022-00003459,OK0140200,,W,,ACRES,ST,,N,,FLOOD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/20/2022,2022-00003459,OK0140200,,W,,ACRES,ST,,N,,FLOOD,AVE,,1,D - Driver,Apparently Normal,None Given,Inattention Other
1/20/2022,2022-00003483,OK0140200,,E,,BOYD,ST,,,,TROUT,AVE,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
1/20/2022,2022-00003483,OK0140200,,E,,BOYD,ST,,,,TROUT,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/21/2022,2022-00003594,OK0140200,,,,I35 NB ON RAMP 109 EAST SPUR,RAMP,,W,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
1/21/2022,2022-00003594,OK0140200,,,,I35 NB ON RAMP 109 EAST SPUR,RAMP,,W,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/21/2022,2022-00003608,OK0140200,,,,ANN-BRANDEN,BLVD,,,,CLASSEN,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/21/2022,2022-00003608,OK0140200,,,,ANN-BRANDEN,BLVD,,,,CLASSEN,BLVD,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
1/21/2022,2022-00003640,OK0140200,,,,PRIVATE PROPERTY / 300 36TH AVE SW,,,,,,,,1,D - Driver,Unknown,None Given,On Curve/Turn
1/21/2022,2022-00003640,OK0140200,,,,PRIVATE PROPERTY / 300 36TH AVE SW,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/21/2022,2022-00003644,OK0140200,,N,,BERRY,RD,,,,BARBOUR,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/21/2022,2022-00003644,OK0140200,,N,,BERRY,RD,,,,BARBOUR,ST,,1,D - Driver,Apparently Normal,None Given,Private Drive
1/22/2022,2022-00003736,OK0140200,,,,PRIVATE PROPERTY / 2361 ALAMEDA ST,,,,,,,,1,D - Driver,Unknown,None Given,Incident Report
1/22/2022,2022-00003736,OK0140200,,,,PRIVATE PROPERTY / 2361 ALAMEDA ST,,,,,,,,2,D - Driver,Apparently Normal,None Given,Incident Report
1/22/2022,2022-00003757,OK0140200,,W,,IMHOFF,RD,,W,,STATE HWY 9,HWY,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/22/2022,2022-00003757,OK0140200,,W,,IMHOFF,RD,,W,,STATE HWY 9,HWY,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/22/2022,2022-00003772,OK0140200,,W,,STATE HWY 9,HWY,,,,24TH,AVE,SW,1,D - Driver,Apparently Normal,None Given,Traffic Condition
1/22/2022,2022-00003772,OK0140200,,W,,STATE HWY 9,HWY,,,,24TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/22/2022,2022-00003778,OK0140200,,E,,ROBINSON,ST,,N,,CRAWFORD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/22/2022,2022-00003778,OK0140200,,E,,ROBINSON,ST,,N,,CRAWFORD,AVE,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
1/22/2022,2022-00003858,OK0140200,,,,ELM,AVE,,,,EMERALD,WAY,,2,C - Parked Car,Not Applicable,None Given,No Improper Action by Driver
1/22/2022,2022-00003858,OK0140200,,,,ELM,AVE,,,,EMERALD,WAY,,1,D - Driver,Drinking - Ability Impaired,Breath,Alcohol DUI/DWI
1/23/2022,2022-00003912,OK0140200,,W,,SYMMES,ST,,S,,JAMES GARNER,AVE,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
1/23/2022,2022-00003920,OK0140200,,,,12TH,AVE,SE,,,BEAUMONT,ST,,1,D - Driver,Apparently Normal,None Given,Brakes
1/23/2022,2022-00003920,OK0140200,,,,12TH,AVE,SE,,,BEAUMONT,ST,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/23/2022,2022-00003920,OK0140200,,,,12TH,AVE,SE,,,BEAUMONT,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/23/2022,2022-00003939,OK0140200,,,,I35 SB OFF RAMP 113,RAMP,,W,,FRANKLIN,RD,,1,D - Driver,Dizzy/Faint,None Given,On Curve/Turn
1/23/2022,2022-00003944,OK0140200,,W,,STATE HWY 9,HWY,,,,CHAUTAUQUA,AVE,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/23/2022,2022-00003944,OK0140200,,W,,STATE HWY 9,HWY,,,,CHAUTAUQUA,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/23/2022,2022-00003944,OK0140200,,W,,STATE HWY 9,HWY,,,,CHAUTAUQUA,AVE,,1,D - Driver,Sleepy,None Given,Inattention Other
1/23/2022,2022-00003978,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/23/2022,2022-00003978,OK0140200,,W,,MAIN,ST,,,,24TH,AVE,SW,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/23/2022,2022-00003981,OK0140200,,,,CLASSEN,BLVD,,E,,BROOKS,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/23/2022,2022-00003981,OK0140200,,,,CLASSEN,BLVD,,E,,BROOKS,ST,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
1/23/2022,2022-00003983,OK0140200,,W,,LINDSEY,ST,,,,COLLEGE,AVE,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
1/23/2022,2022-00003983,OK0140200,,W,,LINDSEY,ST,,,,COLLEGE,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/24/2022,2022-00004086,OK0140200,,,,24TH,AVE,NW,,,TEE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/24/2022,2022-00004086,OK0140200,,,,24TH,AVE,NW,,,TEE,DR,,1,D - Driver,Apparently Normal,None Given,Private Drive
1/24/2022,2022-00004102,OK0140200,,,,24TH,AVE,SW,W,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
1/24/2022,2022-00004102,OK0140200,,,,24TH,AVE,SW,W,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/24/2022,2022-00004109,OK0140200,,,,24TH,AVE,NW,,,LAKE FRONT,CIR,,1,D - Driver,Apparently Normal,None Given,Inexperienced Driver - Young
1/24/2022,2022-00004134,OK0140200,,W,,LINDSEY,ST,,,,ASP,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/24/2022,2022-00004134,OK0140200,,W,,LINDSEY,ST,,,,ASP,AVE,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/24/2022,2022-00004134,OK0140200,,W,,LINDSEY,ST,,,,ASP,AVE,,1,D - Driver,Apparently Normal,None Given,Inattention Other
1/24/2022,2022-00004135,OK0140200,,W,,MAIN,ST,,,,36TH,AVE,NW,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/24/2022,2022-00004135,OK0140200,,W,,MAIN,ST,,,,36TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
1/24/2022,2022-00004135,OK0140200,,W,,MAIN,ST,,,,36TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,Human Element
1/24/2022,2022-00004145,OK0140200,,,,24TH,AVE,SW,W,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/24/2022,2022-00004145,OK0140200,,,,24TH,AVE,SW,W,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,Private Drive
1/24/2022,2022-00004178,OK0140200,,S,,PORTER,AVE,,,,ALAMEDA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/24/2022,2022-00004178,OK0140200,,S,,PORTER,AVE,,,,ALAMEDA,ST,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/25/2022,2022-00004295,OK0140200,,,,PRESERVATION,ST,,,,12TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/25/2022,2022-00004295,OK0140200,,,,PRESERVATION,ST,,,,12TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,Inattention Other
1/24/2022,2022-00004353,OK0140200,,,,PRIVATE PROPERTY / 500 E ROBINSON ST,,,,,,,,2,C - Parked Car,Not Applicable,Not Applicable,No Improper Action by Driver
1/24/2022,2022-00004353,OK0140200,,,,PRIVATE PROPERTY / 500 E ROBINSON ST,,,,,,,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/25/2022,2022-00004367,OK0140200,,W,,ROCK CREEK,RD,,N,,PORTER,AVE,,1,D - Driver,Apparently Normal,None Given,Private Drive
1/25/2022,2022-00004367,OK0140200,,W,,ROCK CREEK,RD,,N,,PORTER,AVE,,2,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
1/26/2022,2022-00004451,OK0140200,,W,,FRANKLIN,RD,,,,60TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,From Stop Sign
1/26/2022,2022-00004451,OK0140200,,W,,FRANKLIN,RD,,,,60TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2022,2022-00004469,OK0140200,,,,PRIVATE PROPERTY / 2000 W BROOKS ST,,,,,,,,2,C - Parked Car,Not Applicable,Not Applicable,No Improper Action by Driver
1/26/2022,2022-00004469,OK0140200,,,,PRIVATE PROPERTY / 2000 W BROOKS ST,,,,,,,,1,D - Driver,Unknown,None Given,Improper Backing
1/26/2022,2022-00004484,OK0140200,,,,PRIVATE PROPERTY / 724 24TH AVE NW,,,,,,,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
1/26/2022,2022-00004493,OK0140200,,W,,BOYD,ST,,S,,UNIVERSITY,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2022,2022-00004493,OK0140200,,W,,BOYD,ST,,S,,UNIVERSITY,BLVD,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
1/26/2022,2022-00004496,OK0140200,,S,,BERRY,RD,,W,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2022,2022-00004496,OK0140200,,S,,BERRY,RD,,W,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
1/26/2022,2022-00004520,OK0140200,,,,24TH,AVE,SW,W,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2022,2022-00004520,OK0140200,,,,24TH,AVE,SW,W,,LINDSEY,ST,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/26/2022,2022-00004541,OK0140200,,,,FAIRLAWN,DR,,,,WIND HILL,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2022,2022-00004541,OK0140200,,,,FAIRLAWN,DR,,,,WIND HILL,RD,,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2022,2022-00004547,OK0140200,,E,,MAIN,ST,,N,,PETERS,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2022,2022-00004547,OK0140200,,E,,MAIN,ST,,N,,PETERS,AVE,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
1/26/2022,2022-00004562,OK0140200,,W,,TECUMSEH,RD,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2022,2022-00004562,OK0140200,,W,,TECUMSEH,RD,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Inattention Other
1/26/2022,2022-00004570,OK0140200,,,,24TH,AVE,NE,,,LINDENWOOD,LN,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2022,2022-00004570,OK0140200,,,,24TH,AVE,NE,,,LINDENWOOD,LN,,1,D - Driver,Apparently Normal,None Given,Inattention Other
1/26/2022,2022-00004584,OK0140200,,E,,LINDSEY,ST,,,,JENKINS,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2022,2022-00004584,OK0140200,,E,,LINDSEY,ST,,,,JENKINS,AVE,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2022,2022-00004584,OK0140200,,E,,LINDSEY,ST,,,,JENKINS,AVE,,1,D - Driver,Apparently Normal,None Given,Inattention Other
1/26/2022,2022-00004601,OK0140200,,,,24TH,AVE,NW,W,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,To Vehicle in Intersection
1/26/2022,2022-00004601,OK0140200,,,,24TH,AVE,NW,W,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/26/2022,2022-00004603,OK0140200,,,,POPLAR,LN,,,,ASPEN,LN,,2,D - Driver,Not Applicable,None Given,No Improper Action by Driver
1/26/2022,2022-00004603,OK0140200,,,,POPLAR,LN,,,,ASPEN,LN,,3,C - Parked Car,Not Applicable,None Given,No Improper Action by Driver
1/26/2022,2022-00004603,OK0140200,,,,POPLAR,LN,,,,ASPEN,LN,,1,D - Driver,Odor of Alcohol Beverage,Blood,Alcohol DUI/DWI
1/27/2022,2022-00004610,OK0140200,,,,PRIVATE PROPERTY / 1522 W LINDSEY ST,,,,,,,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/27/2022,2022-00004613,OK0140200,,W,,FRANKLIN,RD,,,,24TH,AVE,NW,2,T - Train,Apparently Normal,None Given,No Improper Action by Driver
1/27/2022,2022-00004613,OK0140200,,W,,FRANKLIN,RD,,,,24TH,AVE,NW,1,C - Parked Car,Unknown,None Given,Improper Parking Other
1/27/2022,2022-00004647,OK0140200,,,,12TH,AVE,SE,E,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/27/2022,2022-00004647,OK0140200,,,,12TH,AVE,SE,E,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,Private Drive
1/27/2022,2022-00004677,OK0140200,,E,,POST OAK,RD,,,,96TH,AVE,SE,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/27/2022,2022-00004697,OK0140200,,,,STUBBEMAN,AVE,,,,MIMOSA,DR,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
1/27/2022,2022-00004697,OK0140200,,,,STUBBEMAN,AVE,,,,MIMOSA,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/27/2022,2022-00004765,OK0140200,,W,,BOYD,ST,,S,,UNIVERSITY,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/27/2022,2022-00004765,OK0140200,,W,,BOYD,ST,,S,,UNIVERSITY,BLVD,,1,D - Driver,Apparently Normal,None Given,To Vehicle in Intersection
1/28/2022,2022-00004863,OK0140200,,N,,SANTA FE,AVE,,W,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/28/2022,2022-00004863,OK0140200,,N,,SANTA FE,AVE,,W,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
1/28/2022,2022-00004960,OK0140200,,W,,MAIN,ST,,N,,SANTA FE,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/28/2022,2022-00004960,OK0140200,,W,,MAIN,ST,,N,,SANTA FE,AVE,,1,D - Driver,Emotional,None Given,Inattention Other
1/28/2022,2022-00004967,OK0140200,,N,,INTERSTATE,DR,,,,I35 SB OFF RAMP 114,RAMP,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
1/28/2022,2022-00004967,OK0140200,,N,,INTERSTATE,DR,,,,I35 SB OFF RAMP 114,RAMP,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/29/2022,2022-00005004,OK0140200,,,,KENT,ST,,,,SLOANE,ST,,1,D - Driver,Unknown,None Given,Inattention Other
1/28/2022,2022-00005014,OK0140200,,,,COMMERCE,DR,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/28/2022,2022-00005014,OK0140200,,,,COMMERCE,DR,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Distracted by Passenger in Vehicle
1/29/2022,2022-00005098,OK0140200,,E,,LINDSEY,ST,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/29/2022,2022-00005098,OK0140200,,E,,LINDSEY,ST,,,,12TH,AVE,SE,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/29/2022,2022-00005121,OK0140200,,,,WHITE,ST,,,,BUCHANAN,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/29/2022,2022-00005121,OK0140200,,,,WHITE,ST,,,,BUCHANAN,AVE,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
1/29/2022,2022-00005135,OK0140200,,,,CHERRY STONE,ST,,,,CROWN POINT,AVE,,2,D - Driver,Not Applicable,Not Applicable,No Improper Action by Driver
1/29/2022,2022-00005135,OK0140200,,,,CHERRY STONE,ST,,,,CROWN POINT,AVE,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/30/2022,2022-00005224,OK0140200,,E,,BOYD,ST,,,,JENKINS,AVE,,2,D - Driver,Apparently Normal,None Given,Exceeding Legal Limit
1/30/2022,2022-00005224,OK0140200,,E,,BOYD,ST,,,,JENKINS,AVE,,1,D - Driver,Apparently Normal,None Given,Right
1/30/2022,2022-00005281,OK0140200,,,,BEVERLY HILLS,ST,,,,MCGEE,DR,,2,D - Driver,Not Applicable,None Given,No Improper Action by Driver
1/30/2022,2022-00005281,OK0140200,,,,BEVERLY HILLS,ST,,,,MCGEE,DR,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
1/30/2022,2022-00005286,OK0140200,,,,CLASSEN,BLVD,,E,,CONSTITUTION,ST,,1,D - Driver,Apparently Normal,None Given,Private Drive
1/30/2022,2022-00005286,OK0140200,,,,CLASSEN,BLVD,,E,,CONSTITUTION,ST,,2,D - Driver,Apparently Normal,None Given,Private Drive
1/30/2022,2022-00005344,OK0140200,,,,CLASSEN,BLVD,,E,,CONSTITUTION,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/30/2022,2022-00005344,OK0140200,,,,CLASSEN,BLVD,,E,,CONSTITUTION,ST,,1,D - Driver,Apparently Normal,None Given,Private Drive
1/30/2022,2022-00005357,OK0140200,,,,ARKANSAS,ST,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/30/2022,2022-00005357,OK0140200,,,,ARKANSAS,ST,,,,12TH,AVE,SE,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/30/2022,2022-00005357,OK0140200,,,,ARKANSAS,ST,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
1/30/2022,2022-00005361,OK0140200,,W,,INDIAN HILLS,RD,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/30/2022,2022-00005361,OK0140200,,W,,INDIAN HILLS,RD,,,,24TH,AVE,NW,1,D - Driver,Unknown,None Given,Traffic Condition
1/31/2022,2022-00005425,OK0140200,,E,,ROCK CREEK,RD,,,,48TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,From Stop Sign
1/31/2022,2022-00005425,OK0140200,,E,,ROCK CREEK,RD,,,,48TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/31/2022,2022-00005552,OK0140200,,N,,BERRY,RD,,W,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
1/31/2022,2022-00005552,OK0140200,,N,,BERRY,RD,,W,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/31/2022,2022-00005570,OK0140200,,,,12TH,AVE,NE,,,MORREN,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/31/2022,2022-00005570,OK0140200,,,,12TH,AVE,NE,,,MORREN,DR,,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/31/2022,2022-00005578,OK0140200,,,,PRIVATE PROPERTY / 1201 12TH AVE NE,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/31/2022,2022-00005578,OK0140200,,,,PRIVATE PROPERTY / 1201 12TH AVE NE,,,,,,,,1,D - Driver,Apparently Normal,None Given,Improper Backing
1/31/2022,2022-00005579,OK0140200,,,,12TH,AVE,SE,,,ALAMEDA,ST,,1,B - Bicyclist,Apparently Normal,None Given,Pedestrian Action
1/31/2022,2022-00005579,OK0140200,,,,12TH,AVE,SE,,,ALAMEDA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
1/31/2022,2022-00005599,OK0140200,,S,,CRAWFORD,AVE,,E,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
